id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
175,u,0.0,0.0,6.3,52,22,0,0,-2,2,0.2,379,59,0,0,0.0,794,85,0,0,0.0,789,82,0.0,0.0,0,8049,0,61726,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795,85,0.0,795,85,0.0,795,85,0.0,795,85,,,,33,
178,d,25.0,25.0,4.7,340,63,0,0,-3,3,0.5,274,45,3,0,1.0,501,53,0,11,0.0,709,63,0.0,0.6,0,113380,31,160630,287,0.0,0.0,0.0,0.02,0.02,1.46,0.0,0.03,0.03,1.85,4.4,513,52,11.8,443,49,6.0,443,54,2.2,499,53,,,,33,
697,a,,,4.0,709,216,0,0,0,0,0.1,530,183,4,0,1.0,457,161,0,8,0.0,512,197,0.0,1.0,0,13634,128,9383,178,0.0,0.0,0.22,0.01,0.23,2.09,0.12,0.01,0.13,1.12,13.6,487,176,2.5,478,172,13.0,406,143,2.9,487,172,,,,33,
740,a,,,1.5,782,3,0,0,0,0,0.8,588,14,58,8,0.0,570,18,0,0,6.8,14,9,4.5,38.7,0,67461,1078,35594,118,6.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,18,0.0,536,18,0.0,490,18,0.0,561,18,,,,33,
771,a,,,4.5,487,306,0,0,0,0,0.0,767,325,1,0,1.0,493,225,0,2,0.0,695,280,0.0,0.2,0,339,9,178,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,539,249,0.9,490,241,0.0,738,313,0.2,539,248,,,,33,
160,a,100.0,100.0,4.6,353,48,0,0,-4,4,0.5,261,99,5,0,0.8,533,183,0,21,0.5,342,108,0.1,1.1,0,54943,177,107819,999,0.0,0.0,0.08,0.28,0.36,1.16,0.05,0.19,0.24,0.77,37.0,439,161,27.6,397,140,10.0,420,151,7.5,447,154,,,,33,
190,u,0.0,0.0,4.5,404,251,0,0,0,0,0.1,491,178,0,0,0.0,709,281,0,0,0.0,630,231,0.0,0.0,0,6178,0,35093,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703,278,0.0,698,278,0.0,679,270,0.0,703,278,,,,33,
196,a,,,4.3,558,109,0,0,-2,2,0.1,467,163,18,0,1.4,391,129,0,48,0.3,367,115,0.1,4.2,0,10250,44,15328,155,0.0,-0.4,0.02,0.24,0.26,10.11,0.0,0.05,0.05,1.91,66.6,407,144,51.8,344,111,8.0,427,155,12.4,415,144,,,,33,
197,u,0.0,0.0,4.5,394,243,0,0,0,0,0.0,777,330,0,0,0.0,701,274,0,0,0.0,622,224,0.0,0.0,0,0,0,480,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695,271,0.0,689,271,0.0,671,263,0.0,695,271,,,,33,
199,a,100.0,100.0,6.9,30,15,0,0,-1,1,12.4,33,9,113,10,3.8,72,34,9,481,4.5,51,21,0.7,16.4,1,2521701,5675,4332339,147454,0.0,8.0,8.04,3.75,11.79,32.53,0.31,0.14,0.45,1.25,532.0,94,36,762.3,17,14,605.0,41,25,189.9,21,16,1.0,1.0,2.0,33,
200,a,100.0,100.0,4.7,325,44,0,0,2,-2,6.4,61,20,107,7,3.3,109,21,10,445,1.0,283,86,0.2,22.8,2,1322324,3433,1370568,29369,0.0,1.0,1.76,1.32,3.08,40.16,0.06,0.04,0.1,1.26,771.6,22,7,192.6,197,44,228.0,139,17,119.1,96,15,,,,33,
201,a,100.0,100.0,4.6,352,13,0,0,1,-1,12.4,32,4,123,10,3.6,80,12,8,419,2.8,121,11,0.6,26.7,3,1836186,4762,2081604,52086,0.0,4.6,0.01,0.02,0.03,45.25,0.0,0.0,0.0,1.33,788.8,19,7,20.0,418,5,4.0,458,2,81.1,169,7,,,,33,
202,u,0.0,0.0,4.2,609,144,0,0,-3,3,0.1,517,180,0,0,0.0,663,249,0,0,0.0,546,220,0.0,0.0,0,3729,0,10364,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,249,0.0,645,248,0.0,611,240,0.0,656,249,,,,33,
203,a,100.0,100.0,4.9,242,152,0,0,-1,1,0.0,561,212,59,4,2.0,291,129,3,250,1.0,289,132,0.2,12.0,0,13958,23,15555,140,0.0,1.0,1.02,2.33,3.35,28.26,0.05,0.11,0.16,1.37,309.6,211,94,407.7,82,63,76.0,282,157,78.1,175,95,2.0,,,33,
205,a,100.0,100.0,5.1,185,111,0,0,-4,4,0.1,458,163,40,3,1.3,414,200,0,200,1.3,249,117,0.3,7.8,0,16387,36,61661,171,0.0,1.6,0.99,1.39,2.38,22.4,0.07,0.09,0.16,1.53,192.6,294,134,287.7,128,90,129.0,222,128,61.3,232,118,5.0,,,33,
206,a,100.0,100.0,4.8,288,187,0,0,-2,2,0.1,498,181,51,2,1.8,325,146,2,288,2.2,167,71,0.5,10.6,0,14081,14,14096,760,0.0,3.4,1.0,1.59,2.59,29.34,0.04,0.07,0.11,1.3,331.8,194,83,170.3,210,137,173.0,172,107,67.3,213,108,,,,33,
497,a,100.0,100.0,6.8,33,17,0,0,-2,2,0.4,296,47,31,6,2.8,170,23,0,130,2.8,132,15,0.4,4.6,0,72354,1098,157945,245,1.8,2.3,3.57,0.58,4.15,5.42,0.85,0.14,0.99,1.28,179.8,301,28,56.4,337,37,231.0,135,33,46.6,282,34,,,2.0,33,
498,a,100.0,100.0,4.9,260,32,0,0,-1,1,3.5,100,35,49,-1,2.7,182,52,3,245,1.2,265,75,0.2,10.0,1,969383,1237,1286287,2106,0.2,0.7,1.52,0.81,2.33,19.31,0.1,0.05,0.15,1.23,343.2,189,69,113.1,265,71,232.0,133,15,69.0,204,64,,,,33,
499,a,100.0,100.0,4.7,336,219,0,0,-3,3,0.2,371,116,64,2,2.1,270,117,4,328,1.0,285,129,0.2,13.6,1,59615,95,69739,334,0.0,0.5,3.27,0.66,3.93,29.97,0.19,0.04,0.23,1.71,351.4,187,78,236.4,160,110,200.0,155,98,78.3,174,94,,,,33,
207,a,100.0,100.0,7.8,13,4,0,0,3,-3,14.8,25,6,144,10,4.4,31,11,27,558,3.5,94,12,0.4,18.5,3,4024098,8387,2627694,362349,0.0,6.0,12.27,2.22,14.49,35.6,0.45,0.08,0.53,1.31,647.8,52,7,380.8,90,5,701.0,29,13,172.5,38,8,,,1.0,33,
208,a,100.0,100.0,4.4,541,324,0,0,-1,1,0.2,350,108,7,0,3.5,89,43,0,27,1.2,258,119,0.3,1.6,0,125649,42,119270,343,0.0,1.4,0.12,0.16,0.28,0.07,0.45,0.6,1.05,0.26,36.6,441,201,0.6,495,243,40.0,340,184,7.8,445,214,,,,33,
209,a,,,3.9,745,71,0,0,-1,1,0.5,272,39,0,0,0.0,578,47,0,0,0.0,424,29,0.0,0.0,0,38088,56,89651,506,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,48,0.0,546,29,0.0,501,9,0.0,569,48,,,,33,
210,a,,,4.8,308,39,0,0,-2,2,2.2,134,50,107,7,3.1,129,34,4,389,1.7,226,63,0.4,22.3,1,383283,1552,385890,18599,0.0,2.4,1.23,3.55,4.78,43.05,0.04,0.11,0.15,1.36,563.6,77,28,507.6,60,11,135.0,214,51,120.9,93,14,,,,33,
211,a,100.0,100.0,5.3,153,19,0,0,3,-3,19.7,14,4,127,6,3.8,66,10,7,428,2.5,153,43,0.5,24.0,3,3471934,9902,1345409,221439,0.0,4.0,4.56,3.06,7.62,41.22,0.14,0.1,0.24,1.29,718.4,30,11,546.8,49,8,450.0,61,1,171.6,40,3,,,,33,
212,u,0.0,0.0,4.5,445,280,0,0,0,0,0.0,786,338,0,0,0.0,732,301,0,0,0.0,661,257,0.0,0.0,0,0,0,313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727,298,0.0,721,298,0.0,706,291,0.0,727,298,,,,33,
213,u,0.0,0.0,4.5,396,245,0,0,0,0,0.0,624,248,0,0,0.0,703,276,0,0,0.0,624,226,0.0,0.0,0,755,0,19739,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,273,0.0,691,273,0.0,673,265,0.0,697,273,,,,33,
214,u,0.0,0.0,4.6,349,228,0,0,-4,4,0.0,558,209,12,0,1.0,497,228,0,43,0.0,700,284,0.0,2.6,0,10674,0,18318,23,0.0,0.0,0.17,0.14,0.31,1.53,0.16,0.13,0.29,1.45,22.8,466,217,42.9,358,200,46.0,329,178,11.0,421,201,,,,33,
216,a,100.0,100.0,4.7,339,220,0,0,-3,3,0.1,408,137,39,8,2.1,271,118,0,230,2.8,122,49,0.6,8.3,0,22701,65,56460,361,0.0,4.6,0.35,2.12,2.47,18.8,0.03,0.15,0.18,1.35,255.4,243,107,364.4,97,74,66.0,300,168,68.6,207,106,4.0,,,33,
445,n,0.0,100.0,3.9,753,75,0,0,-1,1,7.7,48,9,0,0,0.0,582,51,0,0,0.0,430,33,0.0,0.0,0,319283,702,1318716,8578,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,52,0.0,550,33,0.0,505,13,0.0,573,52,,,,33,
585,a,100.0,100.0,5.8,90,59,0,0,-2,2,8.2,44,12,127,3,3.7,79,37,12,468,2.3,160,69,0.4,21.9,4,2351199,1096,1215038,186038,0.0,3.6,8.58,5.65,14.23,33.99,0.32,0.21,0.53,1.28,572.2,72,24,528.0,55,45,738.0,22,12,183.8,27,21,,,,33,
644,a,100.0,100.0,4.4,548,331,0,0,-1,1,0.0,607,239,0,0,0.0,682,265,0,0,0.0,597,211,0.0,0.0,0,7981,36,6225,53,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,262,0.0,669,262,0.0,647,253,0.0,676,262,,,,33,
645,a,,,4.5,411,254,0,0,0,0,0.1,485,177,28,2,1.4,396,187,1,102,1.0,281,126,0.2,6.2,0,41312,16,34017,227,0.0,1.0,0.66,0.39,1.05,7.13,0.14,0.08,0.22,1.54,101.4,379,175,90.0,290,175,66.0,298,166,25.9,358,178,3.0,2.0,,33,
666,a,,,4.0,715,221,0,0,0,0,0.0,586,202,2,0,1.0,459,163,0,1,0.0,517,201,0.0,0.5,0,5841,20,4931,73,0.0,-1.0,0.0,0.02,0.02,0.06,0.0,0.16,0.16,0.49,8.0,498,179,4.6,467,164,0.0,585,225,1.3,515,180,,,,33,
676,a,,,4.5,471,79,0,0,0,0,0.3,337,53,0,0,0.0,753,72,0,0,0.0,684,57,0.0,0.0,0,88625,142,69152,599,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749,70,0.0,744,69,0.0,728,70,0.0,749,70,,,,33,
730,a,100.0,100.0,4.7,346,225,0,0,-3,3,0.1,528,197,11,1,2.8,158,70,2,35,0.3,368,174,0.1,2.3,0,21913,49,16935,297,0.0,-0.4,0.32,0.08,0.4,0.45,0.9,0.22,1.12,1.27,41.0,431,198,12.1,439,227,43.0,332,180,9.6,431,205,,,,33,
741,a,,,0.8,793,14,0,0,0,0,11.1,259,4,90,15,0.0,561,9,0,0,4.8,38,13,6.0,112.5,0,211080,73,106363,16438,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,9,0.0,527,9,0.0,481,9,0.0,552,9,,,,33,
156,n,0.0,100.0,5.3,154,41,0,0,-2,2,0.1,539,72,12,2,1.2,425,43,0,23,1.5,242,22,0.3,2.3,0,11660,57,17636,180,0.0,1.0,0.11,0.11,0.22,3.82,0.03,0.03,0.06,1.05,20.2,475,44,53.8,342,39,43.0,335,43,10.9,423,42,,,,33,
217,a,100.0,100.0,5.1,178,106,0,0,-4,4,0.4,298,89,83,2,2.9,154,68,5,304,4.0,66,28,0.8,16.3,0,109060,2529,124330,1305,4.0,3.5,3.72,1.21,4.93,32.12,0.14,0.05,0.19,1.24,320.0,202,88,347.1,102,76,322.0,94,62,98.5,126,77,,,,33,
218,a,,,4.8,317,61,0,0,-2,2,3.3,108,19,67,1,2.7,181,24,9,224,1.2,264,26,0.3,14.0,1,1185156,5106,885261,19309,1.2,0.7,5.69,0.24,5.93,14.98,0.46,0.02,0.48,1.21,287.4,224,21,114.5,264,31,478.0,56,21,87.3,153,21,,,,33,
219,a,100.0,100.0,4.8,316,41,0,0,-2,2,1.5,165,64,77,1,3.0,145,38,3,363,2.5,147,41,0.5,16.0,0,234553,5905,322092,2397,2.5,2.0,1.08,0.43,1.51,26.96,0.04,0.02,0.06,1.12,552.8,83,31,43.6,356,117,110.0,244,69,70.7,200,61,,,,33,
220,i,0.0,0.0,5.4,125,35,0,0,-6,6,1.0,205,32,59,0,2.7,186,25,3,147,0.0,767,77,0.0,10.9,1,1019029,30,1134306,347,0.0,0.0,6.05,0.63,6.68,23.22,0.35,0.04,0.39,1.33,191.0,296,27,124.7,252,27,527.0,48,19,83.6,164,23,,,1.0,33,
222,a,100.0,100.0,4.8,284,183,0,0,-2,2,0.2,366,114,78,2,2.4,230,95,5,431,2.0,188,83,0.4,16.2,0,113138,154,100112,756,2.0,1.5,1.11,1.91,3.02,35.02,0.04,0.07,0.11,1.21,463.6,131,46,306.7,116,84,106.0,247,138,87.6,151,87,,,,33,
223,a,100.0,100.0,4.9,264,168,0,0,-1,1,0.0,657,268,32,2,2.0,294,131,0,182,2.0,189,84,0.4,6.5,0,3249,45,4487,31,2.0,1.5,0.29,1.14,1.43,14.71,0.02,0.09,0.11,1.16,195.2,289,131,199.0,191,129,52.0,315,172,44.4,287,145,,2.0,,33,
224,a,100.0,100.0,5.2,169,101,0,0,-3,3,0.2,404,135,72,3,2.5,218,91,4,260,3.5,92,35,0.7,13.8,0,37766,555,43094,408,3.5,3.0,3.33,3.03,6.36,27.72,0.16,0.15,0.31,1.37,253.6,248,111,482.8,66,52,257.0,117,77,98.7,125,76,,,,33,
226,a,100.0,100.0,4.3,588,340,0,0,-2,2,0.7,248,79,20,0,1.2,419,202,0,71,0.8,302,136,0.2,4.7,0,277433,149,244253,1682,0.8,0.3,0.23,0.14,0.37,12.11,0.04,0.02,0.06,1.96,115.4,358,165,40.7,365,203,32.0,356,194,18.9,386,188,,,,33,
227,a,,,3.9,752,74,0,0,-1,1,0.5,269,38,0,0,0.0,581,50,0,0,0.0,429,32,0.0,0.0,0,66561,148,81794,645,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572,51,0.0,549,32,0.0,504,12,0.0,572,51,,,,33,
228,a,100.0,100.0,3.8,774,260,0,0,-2,2,4.2,93,32,32,-1,2.9,148,39,3,80,-0.2,797,263,-0.1,8.4,1,1598724,5178,1414287,8436,-0.2,-0.7,0.43,0.02,0.45,16.23,0.05,0.0,0.05,1.72,228.6,263,98,22.9,410,146,84.0,271,79,33.7,319,103,,,,33,
577,i,0.0,0.0,5.0,223,142,0,0,-5,5,0.1,521,193,44,0,1.8,330,151,0,167,0.0,746,319,0.0,8.8,0,12685,16,22503,109,0.0,0.0,2.15,1.96,4.11,13.37,0.16,0.14,0.3,0.98,214.2,275,124,309.6,115,83,237.0,129,84,76.0,182,99,2.0,1.0,,33,
582,a,,,4.5,431,75,0,0,-5,5,0.4,284,108,50,1,3.1,127,32,4,170,2.5,145,40,0.6,11.1,2,59378,3230,52997,1067,2.5,2.0,0.69,0.29,0.98,14.42,0.05,0.02,0.07,1.07,286.4,226,82,106.3,271,77,98.0,256,73,49.1,273,82,,,,33,
603,u,0.0,0.0,4.4,553,335,0,0,-1,1,0.1,430,147,2,0,0.7,538,250,0,1,0.0,602,215,0.0,0.5,0,35572,0,39890,68,0.0,0.0,0.37,0.0,0.37,0.45,0.71,0.0,0.71,0.86,1.8,535,247,10.9,446,230,9.0,423,219,2.2,497,233,,,,33,
624,a,,,4.0,636,42,0,0,0,0,0.2,374,53,0,0,0.0,592,59,0,0,0.0,449,43,0.0,0.0,0,41946,85,29085,253,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,60,0.0,562,41,0.0,522,23,0.0,584,60,,,,33,
627,a,,,4.0,678,188,0,0,0,0,0.1,493,171,0,0,0.0,617,212,0,0,0.0,485,173,0.0,0.0,0,12434,45,11398,72,0.0,-0.5,0.0,0.0,0.0,2.43,0.0,0.0,0.0,2.43,15.4,485,175,0.3,502,185,0.0,555,199,1.6,511,178,,,,33,
651,i,0.0,0.0,5.0,201,124,0,0,0,0,0.0,679,278,39,0,2.1,278,123,0,175,0.0,737,311,0.0,7.8,0,5062,14,5178,30,0.0,0.0,1.13,0.59,1.72,16.64,0.08,0.04,0.12,1.19,172.8,306,138,133.5,245,155,106.0,248,139,41.4,296,151,,,,33,
678,a,,,4.5,456,289,0,0,0,0,0.0,719,300,0,0,0.0,742,309,0,0,0.0,671,265,0.0,0.0,0,2631,9,2154,26,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,306,0.0,731,306,0.0,716,299,0.0,737,306,,,,33,
724,a,,,4.5,450,74,0,0,0,0,0.1,472,66,0,0,0.0,737,69,0,0,0.0,666,52,0.0,0.0,0,17755,120,10195,267,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732,66,0.0,726,64,0.0,711,66,0.0,732,66,,,,33,
742,a,,,0.5,795,16,0,0,0,0,3.6,387,8,94,0,0.0,553,1,0,0,7.0,12,7,14.0,188.0,0,83888,4767,309411,574,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,1,0.0,519,1,0.0,473,1,0.0,544,1,,,,33,
773,a,,,4.5,421,261,0,0,0,0,0.0,783,335,0,0,0.0,719,289,0,0,0.0,642,240,0.0,0.0,0,204,7,114,13,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,286,0.0,708,286,0.0,690,278,0.0,713,286,,,,33,
775,a,,,4.5,429,268,0,0,0,0,0.0,784,336,0,0,0.0,723,293,0,0,0.0,648,245,0.0,0.0,0,212,6,137,13,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,290,0.0,712,290,0.0,695,282,0.0,718,290,,,,33,
191,a,100.0,100.0,4.2,612,147,0,0,-3,3,3.5,102,36,45,1,1.8,319,106,3,258,1.0,277,82,0.2,10.7,0,265241,2308,1699716,1435,1.5,1.0,0.5,0.44,0.94,29.43,0.02,0.02,0.04,1.19,556.8,81,30,73.7,313,96,99.0,253,70,73.1,192,57,,,,33,
239,a,100.0,100.0,4.5,370,234,0,0,-5,5,1.4,169,55,78,1,2.5,209,85,6,322,1.2,260,120,0.3,17.3,0,831167,1343,767454,1580,1.7,1.2,3.77,3.99,7.76,18.56,0.22,0.24,0.46,1.11,316.6,205,89,498.8,62,49,388.0,74,49,120.5,94,61,,,,33,
240,a,100.0,100.0,4.9,246,154,0,0,-6,6,0.9,221,70,76,2,2.5,214,87,2,344,1.5,231,107,0.3,15.5,0,151632,1646,437984,459,2.0,1.5,3.48,4.2,7.68,23.91,0.17,0.21,0.38,1.18,324.4,198,85,816.5,12,11,273.0,109,71,141.0,65,44,1.0,1.0,1.0,33,
244,a,100.0,100.0,4.2,611,146,0,0,-3,3,1.1,203,80,45,0,2.0,284,90,0,202,1.0,276,81,0.2,10.7,0,236215,683,394489,1772,1.5,1.0,0.38,0.56,0.94,21.85,0.02,0.03,0.05,1.21,358.6,179,67,162.8,217,53,123.0,229,61,64.6,221,71,,,,33,
245,a,,,4.3,574,121,0,0,-2,2,0.2,361,138,31,0,1.5,373,122,0,146,0.2,381,126,0.0,7.2,0,29973,142,38448,125,0.7,0.2,0.51,0.07,0.58,19.98,0.03,0.0,0.03,1.35,257.6,240,88,44.7,355,116,83.0,273,81,38.3,304,94,,,,33,
246,u,0.0,0.0,4.5,434,272,0,0,0,0,0.0,759,318,0,0,0.0,725,295,0,0,0.0,652,249,0.0,0.0,0,0,0,985,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720,292,0.0,714,292,0.0,697,284,0.0,720,292,,,,33,
247,a,,,5.5,109,67,0,0,0,0,7.2,54,18,144,8,4.4,27,13,16,638,6.0,22,7,1.1,26.2,4,2042435,164486,1557537,5654,6.5,6.0,3.88,6.26,10.14,32.42,0.13,0.21,0.34,1.11,744.2,26,6,803.0,13,12,637.0,39,23,218.6,11,8,,,,33,
248,a,,,5.0,195,7,0,0,0,0,5.0,77,14,101,2,3.1,131,19,5,430,1.8,215,21,0.4,20.2,1,519095,47978,516644,3134,2.3,1.8,0.0,0.02,0.02,39.33,0.0,0.0,0.0,1.19,822.8,15,5,20.0,419,6,0.0,766,75,84.2,161,5,,,,33,
249,a,100.0,100.0,4.8,300,195,0,0,-2,2,0.0,559,210,49,3,1.9,309,137,1,313,1.8,213,96,0.4,10.2,0,7998,89,10544,26,2.3,1.8,0.95,1.25,2.2,26.11,0.04,0.06,0.1,1.15,303.6,215,98,390.8,86,66,96.0,259,144,79.0,172,93,2.0,,3.0,33,
250,u,0.0,0.0,4.0,640,165,0,0,0,0,0.1,426,151,0,0,0.0,593,198,0,0,0.0,451,153,0.0,0.0,0,8149,0,45085,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,197,0.0,564,195,0.0,524,183,0.0,585,197,,,,33,
251,d,25.0,100.0,5.5,115,31,0,0,-5,5,1.7,152,22,86,0,2.8,163,22,14,349,3.2,108,13,0.6,15.6,1,857467,8494,1358573,7316,0.9,3.2,5.91,0.2,6.11,15.28,0.56,0.02,0.58,1.46,352.4,186,20,95.3,282,32,508.0,50,20,95.4,132,20,,,,33,
252,a,,,5.3,143,40,0,0,-2,2,6.0,66,12,124,2,3.8,65,17,20,454,1.5,241,21,0.3,23.4,2,3458977,35373,2984829,11962,2.0,1.5,10.45,1.86,12.31,25.07,0.46,0.08,0.54,1.11,512.2,105,10,289.6,126,11,878.0,11,6,167.7,43,9,,,2.0,33,
253,u,0.0,0.0,4.5,363,54,0,0,0,0,0.0,745,254,0,0,0.0,686,256,0,0,0.0,604,245,0.0,0.0,0,0,0,1225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,257,0.0,673,256,0.0,652,253,0.0,680,257,,,,33,
254,a,100.0,100.0,4.7,322,208,0,0,-3,3,0.0,620,246,9,0,0.8,534,249,0,33,0.2,393,180,0.0,1.9,0,3036,17,5939,16,0.7,0.2,0.23,0.09,0.32,4.36,0.24,0.1,0.34,4.62,18.6,478,221,20.6,413,219,33.0,354,192,7.1,448,215,,,,33,
255,a,100.0,100.0,4.8,291,34,-1,1,3,-3,19.6,15,5,102,1,3.1,128,33,8,467,1.0,287,87,0.2,21.2,0,3982626,77149,2998499,16511,1.5,1.0,0.7,3.79,4.49,38.15,0.02,0.12,0.14,1.18,831.2,13,3,678.6,25,4,196.0,157,25,170.8,41,4,,,,33,
256,u,0.0,0.0,5.0,226,49,0,0,0,0,0.0,594,77,1,0,1.0,513,56,0,2,0.0,749,71,0.0,0.2,0,4673,0,12116,3,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,60.3,0.0,783,81,0.0,782,81,0.0,776,81,0.0,783,81,,,,33,
257,a,100.0,100.0,4.4,504,88,0,0,-1,1,0.2,358,136,44,6,2.6,189,54,0,180,1.8,207,60,0.4,10.0,0,57689,1178,70958,99,2.3,1.8,1.16,0.44,1.6,17.62,0.08,0.03,0.11,1.18,279.0,229,84,125.5,251,66,131.0,218,54,53.5,258,81,,,,33,
258,a,100.0,100.0,5.0,212,46,0,0,0,0,0.3,305,48,2,1,1.0,512,55,0,10,0.2,404,41,0.0,0.4,0,58650,520,98963,347,0.7,0.2,0.06,0.0,0.06,0.11,0.6,0.0,0.6,1.1,4.0,518,53,0.0,775,78,19.0,394,48,2.3,496,52,,,,33,
259,a,100.0,100.0,5.2,167,100,0,0,-3,3,0.2,362,112,64,1,3.2,121,56,6,248,0.2,407,189,0.0,12.3,1,186383,622,192613,132,0.7,0.2,3.29,0.95,4.24,11.86,0.35,0.1,0.45,1.27,254.6,244,108,259.6,146,102,298.0,102,68,80.4,170,92,3.0,3.0,,33,
579,a,100.0,100.0,4.1,628,159,0,0,-4,4,3.1,114,40,43,11,3.9,58,7,2,101,5.8,25,4,1.4,10.5,1,140178,70349,32052,1919,6.3,5.8,1.26,0.52,1.78,6.16,0.35,0.15,0.5,1.73,176.0,304,112,63.5,329,104,156.0,192,38,39.5,301,93,,,,33,
586,a,100.0,100.0,4.4,526,102,0,0,-1,1,0.0,570,197,7,0,1.2,420,139,0,30,0.2,385,130,0.0,1.6,0,2549,53,6293,18,0.7,0.2,0.02,0.01,0.03,6.12,0.01,0.0,0.01,2.13,58.4,415,147,2.0,483,176,4.0,454,167,6.3,456,159,,,,33,
100,a,100.0,100.0,4.2,598,137,0,0,-3,3,0.3,319,122,9,0,1.3,408,134,0,30,0.0,541,218,0.0,2.1,0,30570,104,89605,200,-0.5,0.0,0.0,0.02,0.02,2.71,0.0,0.01,0.01,1.36,36.8,440,162,3.0,476,170,6.0,435,158,4.6,475,169,,,,33,
103,u,0.0,0.0,4.5,395,244,0,0,0,0,0.0,688,281,0,0,0.0,702,275,0,0,0.0,623,225,0.0,0.0,0,913,0,4714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696,272,0.0,690,272,0.0,672,264,0.0,696,272,,,,33,
604,a,,,4.4,549,332,0,0,-1,1,0.1,484,176,7,0,1.4,395,186,0,25,0.0,598,212,0.0,1.6,0,16310,50,17127,62,0.5,0.0,0.2,0.65,0.85,0.35,0.23,0.75,0.98,0.4,21.4,472,220,37.3,378,205,24.0,375,202,8.4,436,210,,,,33,
266,u,0.0,0.0,4.0,655,175,0,0,0,0,0.0,553,192,1,0,0.1,552,194,0,-5,0.0,464,162,0.0,0.2,0,10773,0,12210,40,0.0,0.0,0.08,0.1,0.18,9.1,0.02,0.02,0.04,2.17,48.2,423,153,24.4,407,145,35.0,346,115,10.5,426,148,,,,33,
267,s,0.0,100.0,4.2,619,154,0,0,-3,3,1.0,214,83,50,-4,1.6,354,115,5,170,-0.2,798,264,0.0,11.9,2,357911,155,440926,3585,0.0,-1.7,0.89,4.18,5.07,58.89,0.03,0.15,0.18,2.07,459.0,134,51,769.1,16,3,128.0,223,57,135.5,72,8,1.0,4.0,,33,
268,a,100.0,100.0,5.6,104,27,0,0,1,-1,3.2,112,20,127,1,4.0,49,15,22,459,4.8,44,4,0.9,22.7,2,1672875,12349,1415439,9757,3.8,3.3,9.12,1.34,10.46,49.56,0.35,0.05,0.4,1.9,508.6,108,11,274.5,136,13,731.0,24,11,150.6,60,13,,,,33,
